slug,first_time,cur_month,index,comments,amounts,commits_count,releases_count,pulls_count,discussions_count,Intervention,Time_after_intervention,commits_count_log,commits_count_scaled,releases_count_log,releases_count_scaled,pulls_count_log,pulls_count_scaled,discussions_count_log,discussions_count_scaled,amounts_log,amounts_scaled
consento-org,2019/7/2,Dec-19,5,0,0,0,0,0,0,1,5,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
consento-org,2019/7/2,Jan-20,6,3,8,12,0,0,0,1,6,2.525728644308255,2.140972869242629,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,2.1400661634962708,3.1002009628960017
coopcycle,2017/7/25,Jan-17,-6,0,0,9,0,0,0,0,0,2.251291798606495,1.9143761577657257,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
coopcycle,2017/7/25,Feb-17,-5,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
coopcycle,2017/7/25,Mar-17,-4,0,0,1,0,0,0,0,0,0.4054651081081644,0.3903160157913718,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
coopcycle,2017/7/25,Apr-17,-3,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
coopcycle,2017/7/25,May-17,-2,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
coopcycle,2017/7/25,Jun-17,-1,0,0,2,0,0,0,0,0,0.916290731874155,0.8120939523054161,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
coopcycle,2017/7/25,Jul-17,0,7,1,0,0,0,0,1,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,0.4054651081081644,0.8884556874344152
coopcycle,2017/7/25,Aug-17,1,1,1,4,0,0,0,1,1,1.504077396776274,1.297416996214541,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,0.4054651081081644,0.8884556874344152
coopcycle,2017/7/25,Sep-17,2,0,3,5,0,0,0,1,2,1.7047480922384253,1.463106554281106,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,1.252762968495368,1.9688234375859397
coopcycle,2017/7/25,Oct-17,3,3,8,14,0,1,0,1,3,2.6741486494265287,2.263520135048674,-0.6931471805599453,-0.2410158568991481,0.4054651081081644,3.45829616735452,-0.6931471805599453,-0.1348042769849996,2.1400661634962708,3.1002009628960017
coopcycle,2017/7/25,Nov-17,4,4,4,15,0,1,0,1,4,2.740840023925201,2.3185857954436218,-0.6931471805599453,-0.2410158568991481,0.4054651081081644,3.45829616735452,-0.6931471805599453,-0.1348042769849996,1.504077396776274,2.2892680134029746
coopcycle,2017/7/25,Dec-17,5,1,2,4,0,0,0,1,5,1.504077396776274,1.297416996214541,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,0.916290731874155,1.5397963265050851
coopcycle,2017/7/25,Jan-18,6,0,0,0,0,0,0,1,6,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
coreruleset,2024/10/2,Apr-24,-6,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
coreruleset,2024/10/2,May-24,-5,0,0,0,0,0,0,0,0,-0.6931471805599453,-0.5167849646317973,-0.6931471805599453,-0.2410158568991481,-0.6931471805599453,-0.1801797030877188,-0.6931471805599453,-0.1348042769849996,-0.6931471805599453,-0.5123566385341444
