slug,members,updates,name,type,tags,contributionsCount,totalFinancialContributors,country,flag,tag_community,tag_open source,tag_javascript,tag_other,tag_association,type_公益型,type_技术型,type_教育型,country_DE,country_FR,country_GB,country_Other,country_US,country_Unknown,age,propensity_score
konstaui,19,0,Konsta UI,技术型,open source,80,14,US,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.0,0.6331665631709072
act-fund,29,1,Alliance of Civic Technologists,公益型,,88,20,Unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,0.2930757717005125
crystal-linux,35,11,Crystal Linux,技术型,"linux, open source, arch linux, rust, python, libadwaita, gnome",71,25,GB,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.0,0.6538854528042156
quasar,13,1,Quasar Framework,技术型,"quasar, quasarframework, vuejs, open source",94,8,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0,0.5163720248847803
uantwerpforpalestine,73,0,UAntwerpforpalestine,公益型,"free palestine, activism, movement, higher education",64,59,Other,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.3758532831811643
sharkey,55,0,Sharkey,技术型,"open source, javascript, vue, fediverse, misskey, fork",124,39,Unknown,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.0,0.396921924254801
matomo-analytics,30,0,Matomo Analytics,技术型,open source,104,26,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.485369707865368
wwcodedallas,45,0,WWCode DFW,公益型,"wwcode, meetup, diversity in tech, 501c3",113,28,Unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0,0.4473030495137338
go-app,10,2,go-app,技术型,"awesome-go, go, golang, gui, ui, wasm, open source",91,7,FR,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5.0,0.6256313492925974
foodshift,8,0,Food Shift,公益型,"association, regeneration, food, emergence",137,4,Other,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,6.0,0.48592981413855324
react-firebase-starter,9,1,React Starter Kit for Firebase,技术型,open source,56,5,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9.0,0.697192006353299
rage2rainbows,58,4,Rage2Rainbows,技术型,"civic tech, community, donate, internet safety, online, rage2rainbows, sexual harassment, tech ethics",93,53,US,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,0.6596893358537713
reach-ui,20,0,Reach UI,技术型,"react, reach, reach-ui, accessibility, reactjs, open source",136,18,US,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0,0.678726708972478
pokeapi,37,0,pokeapi,技术型,"api, beginner-friendly, python, open source, teaching",93,29,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8.0,0.5711851090373327
barnetmutualaid,69,4,Mutual Aid Barnet,公益型,"covid, covid-19",118,42,GB,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,0.561239649417286
spoke-out,36,0,spoke out,公益型,,92,29,Unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,0.3334021036973869
tabbycat,41,0,Tabbycat Debate,教育型,"community, open source, software, debate",122,27,Other,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,4.0,0.45247522289842235
liblast,14,9,Liblast,技术型,"game, entertainment, open source",76,5,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0,0.4592423917681131
javers,11,0,javers,技术型,open source,105,7,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0,0.5092219011311117
seedandspark-patrons-circle,99,2,Seed&Spark Patrons' Circle,公益型,"arts and culture, austin, california, community, creators, film, irvine, los angeles, millbrook, narrative change, nashville tennessee, new york, new york city, online, san francisco, storytelling, texas, usa",17,14,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0.5875134340930992
cjto,57,0,Climate Justice Toronto,公益型,,71,22,Other,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.4484297170052858
symfony-diversity-scholarship,24,0,Symfony Diversity Scholarship collective,公益型,"bundle, framework, php, php-framework, psr-11, psr-13, psr-16, psr-3, psr-6, symfony, symfony-bundle, open source, scholarship",116,18,Unknown,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.0,0.3799061737368288
quakeworld,34,0,QuakeWorld,技术型,"quakeworld, quake, gaming",66,26,Unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,0.41084996428897574
casbin,31,0,Casbin,技术型,,77,14,US,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.0,0.7171845746063467
kelownacommunityfridge,24,0,Kelowna Community Fridge,公益型,"community fridge, kelowna, okanagan, mutual aid, food insecurity, community",146,21,Unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,0.30445471790640966
tahoe-lafs,8,0,Tahoe-LAFS,技术型,open source,18,2,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.4841345700902775
lxqt,33,1,LXQt,技术型,"open source, lxqt",76,25,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.4692373514889117
auburn-mutual-aid,22,0,Auburn Mutual Aid,公益型,"mutual aid, lgbtqia+, bipoc, low income, covid-19, duwamish territory",71,15,Unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,0.28560300316969983
nswag,12,0,NSwag,技术型,"angular, aspnet, aspnetcore, aurelia, codegen, csharp, dotnet, nswag, openapi, swagger, typescript, webapi, open source",111,9,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0,0.5082471211221173
open-registry,15,0,Open-Registry,技术型,"package-manager, package-registry, npm, nodejs, javascript, open source, open-service",128,12,Unknown,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6.0,0.5087249499917994
neoforged,48,0,NeoForged Foundation,技术型,"open source, java, minecraft, modding, community",81,29,Unknown,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0,0.4251622082494754
alaskansocial,26,3,Alaskan.Social,公益型,"fediverse, mastodon, alaska, community",74,20,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0.4928781125896186
avogadro,11,0,Avogadro,技术型,"open source, chemistry, science, visualization, hacktoberfest",128,5,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8.0,0.5648927397485258
iris-social,15,0,Iris,公益型,,102,11,US,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.0,0.5522131924630661
columbus-code-and-coffee,16,0,Columbus Code & Coffee,技术型,"meetup, community, technology, software development, web development",56,11,US,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.581476484258308
exercism,7,0,exercism,教育型,"open source, pledged",94,5,Unknown,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6.0,0.37645084276457486
atxduu,17,0,Austin Drug Users Union,公益型,"pwud, harm reduction, mutual aid, community, direct action, austin, texas",85,10,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0.4754921215213876
node-db-migrate,9,0,node-db-migrate,技术型,"open source, db-migrate, database, migration, zero downtime",107,7,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0,0.5066351129689004
breadchain-cooperative,20,2,Breadchain Cooperative (UK),公益型,"community, crypto",155,13,Unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,0.3413195807780331
game-ci,23,0,GameCI,技术型,open source,84,15,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.4619768884657883
flagrantgarden,26,1,Flagrant Garden Cooperative,公益型,"ttrpg, writing, editing, art",81,15,US,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,0.540823851430577
akaunting,7,0,Akaunting,技术型,"accounting, billing, bookkeeping, budget, expenses, invoicing, money, payments, payroll, php, laravel, open source",125,5,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0,0.5331526837750309
rise-and-shine,20,1,Rise and Shine,公益型,"mutual aid, kentucky, community, solidarity",70,14,Unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,0.28908323376042794
scuffle,29,0,Scuffle,技术型,"open source, cloud provider, video, streaming",74,22,US,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,0.6115270290483549
recharts,28,0,recharts,技术型,"charting-library, d3, react, recharts, open source",92,22,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.48731840645113156
twind,15,0,Twind,技术型,open source,93,10,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.45732960432035236
rx-angular,10,0,Rx Angular,技术型,open source,90,7,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.45428814816512086
tampadevs,28,7,Tampa Devs,技术型,community,135,24,US,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,0.6454591485437177
lume,21,0,Lume,技术型,"open source, deno, static site generator, lume",68,16,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.0,0.5444102879698243
black-mothers-march,57,4,Black Mothers March,公益型,"black families, black mothers, black mothers march, usa, black women",39,36,US,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,0.5472773899767447
mattn-go-sqlite3,12,0,go-sqlite3,技术型,"go, sqlite, sqlite3-driver, open source",71,8,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5.0,0.5945756414967345
pxls,38,0,Pxls,技术型,"open source, javascript, hacktoberfest, game, web",46,30,Unknown,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.0,0.38569567857051085
codeeditapp,12,0,CodeEdit,技术型,"open source, macos, swift, swiftui, app, application, ide, editor",79,8,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0,0.42920746988120884
cusdis,29,0,Cusdis,技术型,open source,88,26,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.4572915940133155
dfir-iris,16,1,DFIR-IRIS,技术型,"open source, python, incident response, forensics",69,11,FR,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2.0,0.5451261749412067
home-is-a-human-right,99,0,Home is a Human Right,公益型,"covid-19, homelessness, housing, mutual aid, new york, new york city, nyc, online, publication, usa",128,91,US,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,0.5433313922517333
cannlytics-company,13,2,Cannlytics,技术型,,51,7,Unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.469483069612391
claudia-jones-school,42,1,The Claudia Jones School for Political Education,教育型,"education, socialism, community",60,32,US,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0.492133926338325
opendevufcg,37,0,OpenDevUFCG,技术型,community,115,21,Other,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5.0,0.6114228503963206
swiftformat,10,0,SwiftFormat,技术型,open source,114,7,GB,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4.0,0.609478833582912
heavy-division-simulations,27,0,Heavy Division,技术型,"open source, aviation, flightsim, microsoft flight simulator",74,23,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.0,0.5442332234015341
suitecrm,26,0,SuiteCRM,技术型,"open source, crm, leads, accounts, cases, contacts, contracts, documents, multi-currency, multi-language-support, opportunities, php, portal, quotes, reports, workflow, agplv3",84,19,GB,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,6.0,0.6656432608910633
policyengine,23,1,PolicyEngine,技术型,"open source, python, react, usa, economics, poverty, inequality, public policy, flask, uk",23,5,US,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.6023088923190957
raspap,27,14,RaspAP,技术型,"dnsmasq, hostapd, iot, lighttpd, pizero, raspap, raspberry-pi, rpi, wifi, open source, hacktoberfest",69,21,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.5665849483426283
phillytru,28,1,Philly Transit Riders Union,公益型,"usa, movement, public transit, philadelphia",64,21,US,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0.4829335310508578
openbenches,16,0,OpenBenches.org,公益型,open source,71,12,GB,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.4241424010318006
commonshub-brussels,91,1,Commons Hub Brussels,公益型,"commons, digital commons, regeneration, brussels, open source, crypto, facilitation, citizen assemblies, cooperatives",100,63,Other,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.3990604482586952
simple-icons,20,0,Simple Icons,技术型,,100,12,Unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.4615017206621165
leaf,16,0,Leaf PHP 🍁,技术型,"open source, leafphp, php, framework, javascript, fullstack, php-framework",77,11,Other,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,5.0,0.5962827911638839
codingcoach-io,13,2,CodingCoach,技术型,"open source, mentoring",57,7,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.469483069612391
mothers-rise-up,25,0,Mothers Rise Up,公益型,,2,1,Unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,0.32514055911805945
kolanutcollab,39,5,The Kola Nut Collaborative,公益型,"chicago, community development, cooperative, illinois, infrastructure, midwestern usa, social infrastructure, solidarity economy, timebank, timebanking, usa",69,33,US,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.0,0.6119610698813501
24pullrequests,14,0,24pullrequests,公益型,"open source, ruby, github, pull request, xmas",97,6,Unknown,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,9.0,0.4589352773984461
openshopchannel,15,0,Open Shop Channel,技术型,"open source, wii, wii-homebrew",66,8,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0,0.4068268043616703
silex,15,6,Silex live web creation,技术型,"no-code, webdesign, free software, jamstack, design-tools, javascript, nodejs, open source, saas, nocode, hosting, association, typescript, foss, design, open source software, free and open source software, headless cms, wordpress, 11ty, static site generator, drag-and-drop, automation, marketing automation, gitlab",70,10,Unknown,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,5.0,0.5183132320571068
matplotlib,17,0,Matplotlib,技术型,community,95,4,Unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.46666890886229173
unigraph-dev,8,1,Unigraph,技术型,open source,83,6,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0,0.4319493659558465
js-org,36,0,JS.ORG,技术型,open source,79,27,DE,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4.0,0.6262082612902616
pgtyped,7,0,PgTyped,技术型,open source,73,4,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0,0.427316212066474
laprimaire,24,0,LaPrimaire.org,公益型,politics,166,21,Unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,0.4548868135128909
scientists4future-nl,34,0,Scientists4Future NL,公益型,"community, climate, science",85,22,Other,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5.0,0.47228756683160117
maplat,10,0,Code for History,技术型,"open source, gis, historical map, map",97,6,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6.0,0.6199125830813483
wwcodenyc,44,0,WWCode New York,技术型,"wwcode, meetup, diversity in tech, 501c3",66,16,Unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.0,0.6199743099821065
dbgate,20,0,DbGate,技术型,"open source, database",75,17,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.0,0.5685496446538606
sern,11,2,sern,技术型,"javascript, open source, sern, handler, sern-handler, discord.js, discord, discord-bot, discord bot",52,5,Unknown,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2.0,0.416156756857469
waydroid,59,0,Waydroid,技术型,open source,127,47,US,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.0,0.6463607318604674
opennbs,29,0,OpenNBS,技术型,"minecraft, music, midi, note block, open source, python, daw",61,23,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.3821924835730722
civichackers,27,5,Civic Hacker Network,技术型,"civic tech, community, conference, education, global, online, podcast, webinar, workshop",38,14,Unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.49672211482245576
