treated_index,control_index,treated_score,control_score
909,731,0.4271602638543224,0.4271602638543224
913,4034,0.5142645300183877,0.5142645300183877
914,2242,0.5056793250531251,0.5056793250531251
916,2858,0.6180909581256812,0.6180529474211256
918,942,0.5773714008180193,0.577526900317104
919,1079,0.4898231699527977,0.4898325323509954
922,1385,0.40092266112237174,0.40092266112237174
926,2407,0.6936125303466182,0.6919542561236136
928,3561,0.5642660823099425,0.5642770571383408
931,1304,0.5071321300015615,0.5071321300015615
932,2051,0.5168592312409896,0.5170673463235584
933,1187,0.3149448328262891,0.3152534709478208
936,854,0.6826169891126995,0.6824545458402264
938,1345,0.35067780421193095,0.35067780421193095
943,3494,0.5714655935866891,0.5716720751550298
945,731,0.4271602638543224,0.4271602638543224
947,524,0.3746420960627706,0.3746256110916926
949,3926,0.2887062023208842,0.2889170502013685
950,1609,0.5919244209172284,0.592250752029931
953,2031,0.5325181434903857,0.5325181434903857
955,350,0.4010757371475186,0.4010757371475186
956,524,0.3746667570067838,0.3746256110916926
959,1304,0.5071321300015615,0.5071321300015615
960,1982,0.45334037178183584,0.45334037178183584
961,946,0.3908886392815413,0.39078810237315675
969,1936,0.5183198311047587,0.5183594441736692
970,2013,0.35168104371523584,0.3515664327982244
971,657,0.35420769173212874,0.35422646889243437
972,2678,0.5085848145084779,0.5086386912552247
973,3510,0.6817469944621495,0.6813945635021587
974,1764,0.37417780410699536,0.37417780410699536
976,1033,0.45381421812867,0.45381421812867
977,1684,0.5604452990917232,0.5604452990917232
978,4307,0.5412375227179167,0.5412092055358263
982,578,0.4526897349196409,0.4524149611480734
985,184,0.4523739624511703,0.4523739624511703
986,802,0.47703795114649883,0.47678289638838056
987,4090,0.4615601836757916,0.4615457703372155
991,3714,0.661859265358516,0.6624655561033375
992,1047,0.5344404945090738,0.5344404945090738
993,979,0.5240307739460708,0.5240480850432189
994,3181,0.58940220916241,0.5893374405487066
997,3442,0.3896799269043209,0.3897622818398043
998,433,0.6006011642754419,0.6005201921236268
999,1360,0.4789667729986667,0.4789667729986667
1008,109,0.4093794559332051,0.40946322900061444
1010,3292,0.40990101244366817,0.40992473763370985
1012,4261,0.47114542874991844,0.4711487570567368
1013,4065,0.3828726398036162,0.38283076023311086
1016,74,0.5000251597956163,0.5000421082410049
1017,2275,0.5617197127319215,0.5617197127319215
1022,179,0.5069728395051044,0.5069728395051044
1025,761,0.5029312151438458,0.5028540847962835
1029,2804,0.3756892891188803,0.37577080821864733
1030,1287,0.28312334500629954,0.2828647225131205
1032,1128,0.4030903683924148,0.4032576711672858
1034,4361,0.3051786181235892,0.3051786181235892
1035,1056,0.27985457011976056,0.27985457011976056
1036,1698,0.42811491813997143,0.42811491813997143
1046,2045,0.3540751928907506,0.354098216936076
1051,302,0.5208298576558176,0.520882626760762
1054,1556,0.2793256962436496,0.27959776896100624
1055,3869,0.5577496761909587,0.5578106633885264
1057,1946,0.38152132817377926,0.3815002696772818
1058,753,0.5663597342550448,0.5663597342550448
1064,3129,0.5454451196469247,0.5453042186818557
1065,158,0.43065074456797775,0.4306319682501327
1068,3122,0.7054449441775296,0.7055814051930396
1070,1698,0.42810071882573175,0.42811491813997143
1076,1764,0.37417780410699536,0.37417780410699536
1081,479,0.30769084492593424,0.3076490672618591
1085,2439,0.5349480951579312,0.5348286961657124
1086,1378,0.3021653795528726,0.3021653795528726
1087,138,0.408803898245038,0.4087394926118531
1090,3452,0.43947475419022025,0.4399269029452652
1092,594,0.3366983985949112,0.3376419394618368
1099,261,0.5666727393804578,0.5666727393804578
1100,436,0.44255258880455106,0.44250339556682305
1104,551,0.28378609125865123,0.28378609125865123
1106,1109,0.6662681912163001,0.6675593060338116
1108,1692,0.6047902621690459,0.6047902621690459
1110,944,0.3764549307011958,0.3764549307011958
1113,2549,0.6231428434499795,0.6231830245280536
1116,2434,0.6279169387390517,0.6274592807742669
1117,377,0.5401013240411793,0.5402519165832174
1118,2747,0.6041331146062894,0.6041733736207813
1119,490,0.49851166469041264,0.49830968010099164
1120,3210,0.3856455867469037,0.3852540140504929
1121,3954,0.40138194707654495,0.40138194707654495
1124,3870,0.5399430226403887,0.5399430226403887
1125,1066,0.642384417709945,0.6422380021950769
1126,2710,0.5167094443006683,0.5165611023054254
1129,3304,0.5647360947469047,0.5646984468017725
1132,4051,0.5100373540553812,0.5099990800077194
1133,1033,0.45381421812867,0.45381421812867
1134,3255,0.43145689717690505,0.43153217767452007
1137,1459,0.4007696044267124,0.4007696044267124
1139,1155,0.4236942026138214,0.4236942026138214
1140,495,0.4689038625911911,0.46879003267740044
1141,1707,0.4447925913751453,0.4447925913751453
1142,1527,0.30312304263566986,0.30312304263566986
1144,3980,0.5273322907203624,0.527584930044572
1145,3690,0.4313005758983073,0.43124153051922837
1151,1368,0.6301833045828932,0.630331813877409
1152,2275,0.5617197127319215,0.5617197127319215
1153,2267,0.5113701309029549,0.5113701309029549
1154,1347,0.26245340673556783,0.2624455514355461
1156,1229,0.3770534989335598,0.37690382162780806
1158,3463,0.43495582879390926,0.4348823104806763
1159,3664,0.6385106764910224,0.6381664105139078
1160,3521,0.4364082987881013,0.43647913550533324
1163,2186,0.5647750958508125,0.5647750958508125
1164,3753,0.5300869167837231,0.5300455826327899
1165,3120,0.5571990741469399,0.5569792142430472
1166,865,0.5660466761768198,0.5660466761768198
1169,1026,0.4948230171065449,0.4947733281777236
1171,353,0.281027430538474,0.281027430538474
1173,1228,0.4308535789477515,0.43083169430618334
1174,951,0.5384989199946246,0.5384594884880072
1176,3001,0.5603010562347094,0.5604065139582525
1179,8,0.38055665559003465,0.38075313988458137
1180,454,0.5700123446379431,0.5699734555074527
1182,1477,0.37903747717574954,0.37906117184321864
1184,3237,0.66162588494561,0.6608778216346161
1186,3255,0.4315075296660359,0.43153217767452007
1189,1518,0.42495829003937546,0.42495829003937546
1192,2471,0.7267197847850786,0.7280157919344977
1198,1989,0.6637785689301052,0.663494053715289
1202,679,0.3799422548989593,0.37999802256747184
1203,2788,0.6572807692966057,0.6571199794070329
1204,2163,0.42938236801081653,0.42938236801081653
1205,3614,0.41294809077885997,0.41295406844974736
1207,1002,0.5395869781545186,0.5396263956921266
1208,3894,0.5939610059188226,0.5939227397210397
1211,2567,0.47429769629868757,0.47432152493378743
1212,1067,0.5575924735898117,0.5575924735898117
1213,4336,0.5061572246366787,0.5061572246366787
1218,3978,0.485427093012889,0.48554802382466244
1219,3639,0.6803033739524649,0.6801647536503409
1220,2005,0.4791258153856952,0.4791258153856952
1221,1377,0.4624901990691265,0.4624901990691265
1223,3437,0.6679834588210276,0.6681527861720978
1224,935,0.7051158791841147,0.7048507902210543
1226,1,0.33018759763715194,0.33019588361163366
1227,2295,0.5066347489722542,0.50666719720709
1230,3144,0.6577113119890619,0.6577013568285157
1231,1094,0.5329940586783916,0.5328354269108738
1237,1791,0.26001318337805024,0.25981908435072404
1239,237,0.48642190329645657,0.48627205918749516
1240,8,0.3807234868586023,0.38075313988458137
1244,3846,0.560657338089026,0.5606022868139808
1246,1794,0.39952747820109963,0.39952747820109963
1247,2051,0.5168592312409896,0.5170673463235584
1248,25,0.5650883664453211,0.5650883664453211
1249,1073,0.4282709543104715,0.4282709543104715
1250,659,0.49131021745979925,0.4914349688584
1255,4289,0.6601552788501317,0.6603234517400214
1256,1492,0.4499100565026308,0.4501441496339766
1261,717,0.5588686481137081,0.5588686481137081
1264,2276,0.28645520228640725,0.2863249590688188
1267,150,0.30189668805238684,0.3018805489181469
1273,1392,0.5368562693323077,0.5369179099260385
1278,1524,0.5154077006455982,0.5154728775309753
1279,1135,0.6196122200110764,0.6193117653431177
1283,464,0.5914625287568711,0.5914625287568711
1284,4324,0.7154418752798068,0.716876489920354
1285,464,0.5913085287625842,0.5914625287568711
1289,1565,0.30080717326343104,0.30080717326343104
1290,3228,0.44351500927887966,0.44329199561985777
1291,4242,0.4265350957619276,0.4266380625134503
1293,2186,0.5647750958508125,0.5647750958508125
1295,759,0.5688998351255725,0.5689090235228202
1296,3775,0.5297949440391934,0.5298647325482813
1299,646,0.32919309252806256,0.3288346018137033
1300,3221,0.6445061615405929,0.644300250144318
1308,388,0.4848108723557087,0.48482022999228425
1311,165,0.30298843898853695,0.30298843898853695
1314,4156,0.5152485281836606,0.515130837767964
1315,4190,0.6293659900809602,0.62927386736595
1318,2009,0.532676788504272,0.532676788504272
1331,1370,0.4960669411811801,0.4960669411811801
1332,476,0.5077692771839708,0.507767723698849
1333,464,0.5914625287568711,0.5914625287568711
1334,2434,0.627099279596667,0.6274592807742669
1335,759,0.5688998351255725,0.5689090235228202
1336,1216,0.34845629521750127,0.34845629521750127
1337,3511,0.5674738151110287,0.5674550189459492
1339,3732,0.5925585132798936,0.5925585132798936
1348,2649,0.6846932023880143,0.6846634939830665
1349,3799,0.4833593010502663,0.48331812652589734
1357,656,0.5129688672159544,0.5129419002457746
1358,237,0.48647260604832965,0.48627205918749516
1361,1004,0.3998332951992765,0.3998332951992765
1362,1749,0.3776704410529261,0.3776704410529261
1363,1899,0.5761081541909777,0.5761381496088044
1371,3486,0.7026931068072776,0.7025279438334529
1372,2257,0.6082196565790423,0.608416529249404
1374,2733,0.5985126687784281,0.5986814930745251
1376,1456,0.43418982017126145,0.43418283127690743
1379,4014,0.6357778908687751,0.6356709786591066
1380,1814,0.35274704342509994,0.35274704342509994
1382,3122,0.7055540001185476,0.7055814051930396
1384,2537,0.7039059286508821,0.7038847991818575
1386,1714,0.37524097358236846,0.37524097358236846
1388,3732,0.5925585132798936,0.5925585132798936
1389,2005,0.4791258153856952,0.4791258153856952
1391,1905,0.5059979259825302,0.5059979259825302
1394,3918,0.5618474009657329,0.5618577495113762
1396,3336,0.5128316840238215,0.5128441337969611
1401,1360,0.4789667729986667,0.4789667729986667
1402,2581,0.6125627679860641,0.612683291470508
1404,1071,0.5621903407231806,0.5621903407231806
1408,1652,0.6767302680828108,0.6766386805283562
1412,1304,0.5071321300015615,0.5071321300015615
1415,2159,0.6022843830212224,0.6021611438516603
1420,388,0.48482022999228425,0.48482022999228425
1425,3773,0.4515473739432871,0.45137176112314564
1430,3732,0.5926274108059021,0.5925585132798936
1434,1672,0.4846516987355304,0.4846516987355304
1435,2143,0.5058386261105673,0.5058386261105673
1437,904,0.2865854809583413,0.2866996450459808
1440,4289,0.6598692686645788,0.6603234517400214
1445,3086,0.47735593277148874,0.4775352838407493
1447,1495,0.28076997274099547,0.28076997274099547
1449,2192,0.4157167567290052,0.41590139830167827
1450,1572,0.5649317376296772,0.5649317376296772
1451,281,0.4693800086218357,0.4693800086218357
1452,1269,0.40015607958640476,0.40015607958640476
1457,1672,0.4846516987355304,0.4846516987355304
1463,3022,0.4786471500210817,0.47851282993013905
1466,2159,0.6021611438516603,0.6021611438516603
1467,1520,0.395350297236735,0.3952940673550502
1471,944,0.37634992159320513,0.3764549307011958
